file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms,harvest_mode
Sc4BCN_id4001_E-5.54.cif,Sc4BCN,-5.5432,0.0,Metal,P6_222,180,21,LIGHT
P3S2N4O11_id4333_E-5.54.cif,P3S2N4O11,-5.541,2.944,Semiconductor,P2/c,13,40,LIGHT
BaSrO4_id4881_E-5.54.cif,BaSrO4,-5.5388,0.326,Semiconductor,P4/nbm,125,12,LIGHT
LiScTi2_id2294_E-5.53.cif,LiScTi2,-5.5317,0.0,Metal,I-42d,122,16,LIGHT
LiSc3TeS3_id4932_E-5.52.cif,LiSc3TeS3,-5.5179,0.173,Semiconductor,Pm-3m,221,8,LIGHT
GeO_id913_E-5.51.cif,GeO,-5.5142,2.937,Semiconductor,Pbca,61,16,LIGHT
SrInO2_id2461_E-5.51.cif,SrInO2,-5.5092,0.0,Metal,I4_122,98,16,LIGHT
Sc_id4052_E-5.50.cif,Sc,-5.5008,0.0,Metal,P4_232,208,54,LIGHT
MgSc6_id2857_E-5.50.cif,MgSc6,-5.4973,0.0,Metal,Fm-3m,225,28,LIGHT
GaO_id3674_E-5.49.cif,GaO,-5.489,1.517,Semiconductor,Aea2,41,16,LIGHT
BaO2_id3006_E-5.48.cif,BaO2,-5.4794,3.171,Semiconductor,P4_2/ncm,138,12,LIGHT
Ca3Sn2(NO2)4_id2650_E-5.47.cif,Ca3Sn2(NO2)4,-5.4664,1.477,Semiconductor,Pban,50,34,LIGHT
MgSbO2_id2354_E-5.46.cif,MgSbO2,-5.4564,1.375,Semiconductor,P3_221,154,12,LIGHT
Ti9AlZn_id1056_E-5.46.cif,Ti9AlZn,-5.4564,0.0,Metal,Pm-3,200,11,LIGHT
Ti3SbTe3_id2841_E-5.45.cif,Ti3SbTe3,-5.4485,0.0,Metal,P6_3/m,176,14,LIGHT
ScSb2_id387_E-5.44.cif,ScSb2,-5.4407,0.0,Metal,P4/nmm,129,6,LIGHT
LiSc3Te3S4_id3752_E-5.44.cif,LiSc3Te3S4,-5.4356,0.0,Metal,Pm-3n,223,22,LIGHT
LiMg(PN)4_id4177_E-5.43.cif,LiMg(PN)4,-5.4339,1.387,Semiconductor,I4_1/a,88,40,LIGHT
Li4AsO4_id1753_E-5.43.cif,Li4AsO4,-5.4253,3.447,Semiconductor,P-42_1c,114,18,LIGHT
K(PN)4_id3335_E-5.42.cif,K(PN)4,-5.4191,1.343,Semiconductor,Ccce,68,36,LIGHT
BaGeO5_id2097_E-5.42.cif,BaGeO5,-5.4164,3.992,Insulator,Pnma,62,28,LIGHT
Ba4MgIn3O6_id4277_E-5.41.cif,Ba4MgIn3O6,-5.4146,0.046,Metal,Im-3m,229,28,LIGHT
Sc_id2304_E-5.41.cif,Sc,-5.4108,0.0,Metal,P4/mmm,123,6,LIGHT
CN2_id30_E-5.40.cif,CN2,-5.4049,1.723,Semiconductor,C2,5,24,LIGHT
ScBeGa2SnPO9_id883_E-5.40.cif,ScBeGa2SnPO9,-5.4047,2.342,Semiconductor,Cc,9,60,LIGHT
Ga2Si2P2N2O_id4936_E-5.40.cif,Ga2Si2P2N2O,-5.4022,1.315,Semiconductor,Pbcn,60,36,LIGHT
P2O_id1773_E-5.40.cif,P2O,-5.3992,1.434,Semiconductor,Aea2,41,12,LIGHT
P_id3875_E-5.39.cif,P,-5.3943,0.0,Metal,Pccm,49,6,LIGHT
Ge2N_id2_E-5.39.cif,Ge2N,-5.3871,0.71,Semiconductor,Pbcn,60,12,LIGHT
NaSn(N2O)2_id2056_E-5.38.cif,NaSn(N2O)2,-5.3756,0.967,Semiconductor,Pc,7,32,LIGHT
SrCS2(NO)2_id342_E-5.37.cif,SrCS2(NO)2,-5.3746,2.406,Semiconductor,P6_3cm,185,48,LIGHT
Be2InPN4_id535_E-5.37.cif,Be2InPN4,-5.3711,0.491,Semiconductor,P4bm,100,32,LIGHT
Ba2Ca2N3O_id1047_E-5.37.cif,Ba2Ca2N3O,-5.3655,0.0,Metal,Pn-3m,224,16,LIGHT
Li2Mg3Sc2Ti5Zn2O8_id4663_E-5.36.cif,Li2Mg3Sc2Ti5Zn2O8,-5.3578,0.0,Metal,P1,1,44,LIGHT
Ti2(GaO)3_id4412_E-5.36.cif,Ti2(GaO)3,-5.3562,0.061,Semiconductor,Pn-3m,224,16,LIGHT
GaSbO2_id4596_E-5.35.cif,GaSbO2,-5.3527,0.01,Metal,I4_122,98,16,LIGHT
AlIn2(SnO4)2_id2209_E-5.35.cif,AlIn2(SnO4)2,-5.3512,0.0,Metal,P-4,81,13,LIGHT
Ca4ScO4_id2246_E-5.35.cif,Ca4ScO4,-5.348,0.652,Semiconductor,Cmce,64,36,LIGHT
SrSc8(N2O)2_id831_E-5.34.cif,SrSc8(N2O)2,-5.3435,0.0,Metal,P4_2/mnm,136,30,LIGHT
SnN_id4611_E-5.34.cif,SnN,-5.3384,0.025,Metal,P6_3/mmc,194,8,LIGHT
Be6Sn4O9_id3383_E-5.34.cif,Be6Sn4O9,-5.338,1.83,Semiconductor,P6_322,182,38,LIGHT
K3Ga2(BO2)6_id2776_E-5.34.cif,K3Ga2(BO2)6,-5.3353,2.576,Semiconductor,P4_232,208,46,LIGHT
LiPO2_id2453_E-5.33.cif,LiPO2,-5.3266,1.769,Semiconductor,I4_122,98,16,LIGHT
NaGa(BO)2_id1521_E-5.32.cif,NaGa(BO)2,-5.323,0.003,Metal,P4_2/mmc,131,12,LIGHT
SrCaO8_id3713_E-5.32.cif,SrCaO8,-5.3201,1.721,Semiconductor,P4/nbm,125,20,LIGHT
ScZnO3_id310_E-5.32.cif,ScZnO3,-5.3181,1.223,Semiconductor,Cmcm,63,20,LIGHT
Ti2Al3O_id409_E-5.32.cif,Ti2Al3O,-5.3174,0.0,Metal,Pn-3m,224,12,LIGHT
Sc2BTe2_id4844_E-5.32.cif,Sc2BTe2,-5.3173,0.115,Semiconductor,I4/mmm,139,10,LIGHT
KBa4SnO8_id1719_E-5.32.cif,KBa4SnO8,-5.3162,1.014,Semiconductor,P4/mcc,124,28,LIGHT
Ca6Mg2(NO)3_id1976_E-5.31.cif,Ca6Mg2(NO)3,-5.3123,1.018,Semiconductor,P321,150,14,LIGHT
BaSnO6_id4044_E-5.31.cif,BaSnO6,-5.3116,0.855,Semiconductor,P6_322,182,16,LIGHT
NaTi4Ga_id2710_E-5.31.cif,NaTi4Ga,-5.3052,0.0,Metal,I4_1/a,88,24,LIGHT
Sc11C_id2441_E-5.30.cif,Sc11C,-5.2995,0.0,Metal,I4/mmm,139,24,LIGHT
ScTeO2_id79_E-5.30.cif,ScTeO2,-5.2995,1.167,Semiconductor,P-6m2,187,8,LIGHT
Be2O3_id1457_E-5.28.cif,Be2O3,-5.2819,1.059,Semiconductor,Pbcn,60,20,LIGHT
CaSc5Ti_id1974_E-5.28.cif,CaSc5Ti,-5.28,0.0,Metal,I-4m2,119,14,LIGHT
MgZnO2_id4207_E-5.28.cif,MgZnO2,-5.2776,1.136,Semiconductor,I4_122,98,16,LIGHT
SrNO5_id2426_E-5.28.cif,SrNO5,-5.2775,2.497,Semiconductor,C2/m,12,14,LIGHT
B(PO)12_id763_E-5.27.cif,B(PO)12,-5.274,1.935,Semiconductor,I432,211,50,LIGHT
ScSi4_id396_E-5.27.cif,ScSi4,-5.2733,0.0,Metal,Ccce,68,20,LIGHT
Sc_id3874_E-5.27.cif,Sc,-5.2714,0.0,Metal,Fm-3m,225,52,LIGHT
Ba4AlO4_id2830_E-5.27.cif,Ba4AlO4,-5.2711,1.608,Semiconductor,I4_1/a,88,36,LIGHT
Ba(AsO)6_id2927_E-5.27.cif,Ba(AsO)6,-5.2667,0.0,Metal,P6/mmm,191,13,LIGHT
Mg4CO4_id4372_E-5.26.cif,Mg4CO4,-5.2617,0.034,Metal,P-42_1c,114,18,LIGHT
NaCaO4_id43_E-5.26.cif,NaCaO4,-5.2603,3.531,Insulator,P4/nbm,125,12,LIGHT
Ba4Mg3GaO6_id1464_E-5.26.cif,Ba4Mg3GaO6,-5.2598,2.322,Semiconductor,Im-3m,229,28,LIGHT
Ti2Te2S_id4155_E-5.26.cif,Ti2Te2S,-5.2591,0.0,Metal,P-42_1m,113,20,LIGHT
Sc2Al_id3199_E-5.26.cif,Sc2Al,-5.2553,0.0,Metal,Pa-3,205,12,LIGHT
BaO3_id2802_E-5.25.cif,BaO3,-5.2481,1.269,Semiconductor,P6_522,179,24,LIGHT
AsPO_id399_E-5.25.cif,AsPO,-5.2469,1.635,Semiconductor,Pbca,61,24,LIGHT
Ti2Ge2Sb(AsP)2_id964_E-5.24.cif,Ti2Ge2Sb(AsP)2,-5.2412,0.0,Metal,P-4m2,115,9,LIGHT
Ti2Al2Si_id2013_E-5.24.cif,Ti2Al2Si,-5.2406,0.0,Metal,I4/mcm,140,20,LIGHT
TiO8_id2596_E-5.24.cif,TiO8,-5.2396,0.951,Semiconductor,Aea2,41,36,LIGHT
Ti4GaGe13_id636_E-5.24.cif,Ti4GaGe13,-5.2363,0.0,Metal,P4/mcc,124,36,LIGHT
Sc2SnTe2Se3_id4643_E-5.24.cif,Sc2SnTe2Se3,-5.2355,0.0,Metal,Pbam,55,16,LIGHT
BPCS3NO2_id1616_E-5.23.cif,BPCS3NO2,-5.2327,1.809,Semiconductor,P2/c,13,36,LIGHT
NaAsO2_id3307_E-5.23.cif,NaAsO2,-5.2281,2.179,Semiconductor,I4_122,98,16,LIGHT
NaPO2_id4919_E-5.23.cif,NaPO2,-5.2258,2.258,Semiconductor,I4_122,98,16,LIGHT
Ga2C3_id864_E-5.22.cif,Ga2C3,-5.2228,0.0,Metal,P4_222,93,10,LIGHT
K2PN2_id4509_E-5.22.cif,K2PN2,-5.2221,1.386,Semiconductor,Iba2,45,20,LIGHT
LiSiGeO6_id3197_E-5.22.cif,LiSiGeO6,-5.221,3.34,Semiconductor,P2_12_12_1,19,36,LIGHT
ScGe3_id4706_E-5.21.cif,ScGe3,-5.2134,0.0,Metal,Im-3m,229,8,LIGHT
KSc17GaSiN_id3311_E-5.21.cif,KSc17GaSiN,-5.2124,0.0,Metal,P1,1,21,LIGHT
TiInO8_id2862_E-5.21.cif,TiInO8,-5.2115,1.936,Semiconductor,P4/nbm,125,20,LIGHT
MgO_id4804_E-5.21.cif,MgO,-5.2106,4.161,Insulator,Pccn,56,16,LIGHT
Ge3S2(NO)2_id3626_E-5.21.cif,Ge3S2(NO)2,-5.2103,1.427,Semiconductor,Pnn2,34,18,LIGHT
SrSnO8_id934_E-5.21.cif,SrSnO8,-5.2057,2.448,Semiconductor,P4/nbm,125,20,LIGHT
BAs3P12N5_id1527_E-5.20.cif,BAs3P12N5,-5.1998,1.168,Semiconductor,P2_1,4,42,LIGHT
TiIn2(S3N2)3_id1901_E-5.20.cif,TiIn2(S3N2)3,-5.1961,1.283,Semiconductor,P6/mmm,191,18,LIGHT
PO10_id434_E-5.20.cif,PO10,-5.1958,1.329,Semiconductor,Pcca,54,44,LIGHT
K2Sr(NO2)3_id1995_E-5.19.cif,K2Sr(NO2)3,-5.193,0.29,Semiconductor,P-3c1,165,48,LIGHT
BaO3_id2399_E-5.19.cif,BaO3,-5.1928,3.578,Insulator,C222_1,20,16,LIGHT
BaNO7_id1706_E-5.19.cif,BaNO7,-5.1885,0.369,Semiconductor,Pba2,32,36,LIGHT
KSrLiSb2Te4(AsO6)2_id902_E-5.18.cif,KSrLiSb2Te4(AsO6)2,-5.1843,1.156,Semiconductor,I222,23,46,LIGHT
CdAsN2_id4675_E-5.18.cif,CdAsN2,-5.1838,0.73,Semiconductor,I4_122,98,16,LIGHT
BaSn4GeO4_id644_E-5.17.cif,BaSn4GeO4,-5.174,0.453,Semiconductor,I4/m,87,20,LIGHT
BaGeSb2AsO4_id19_E-5.17.cif,BaGeSb2AsO4,-5.1738,0.0,Metal,I222,23,18,LIGHT
NaSiBSb4As2N5O6_id2749_E-5.17.cif,NaSiBSb4As2N5O6,-5.1724,2.237,Semiconductor,P3_121,152,60,LIGHT
ZnSNO_id2920_E-5.17.cif,ZnSNO,-5.1702,1.868,Semiconductor,Pca2_1,29,16,LIGHT
Sc_id1936_E-5.16.cif,Sc,-5.1626,0.0,Metal,P4_232,208,42,LIGHT
TiTe_id2353_E-5.16.cif,TiTe,-5.1575,0.0,Metal,P4_232,208,24,LIGHT
Sc3Ga2O_id4647_E-5.16.cif,Sc3Ga2O,-5.1551,0.0,Metal,Pn-3m,224,12,LIGHT
SNO_id2112_E-5.15.cif,SNO,-5.154,0.953,Semiconductor,P6_522,179,18,LIGHT
LiMg3Ti4O3_id2478_E-5.15.cif,LiMg3Ti4O3,-5.1536,0.008,Metal,Pm-3n,223,22,LIGHT
GaO3_id4288_E-5.15.cif,GaO3,-5.1536,1.466,Semiconductor,Im-3m,229,8,LIGHT
Sr2P4O3_id1556_E-5.15.cif,Sr2P4O3,-5.151,1.544,Semiconductor,P4_32_12,96,36,LIGHT
CaAlTeO4_id4111_E-5.15.cif,CaAlTeO4,-5.1509,2.03,Semiconductor,P4/mmm,123,28,LIGHT
GaPO_id3339_E-5.15.cif,GaPO,-5.1486,0.494,Semiconductor,P3_212,153,9,LIGHT
Li2Si4NO21_id732_E-5.14.cif,Li2Si4NO21,-5.1431,0.0,Metal,P4/n,85,56,LIGHT
TiZnS2_id2813_E-5.14.cif,TiZnS2,-5.1376,0.0,Metal,I-42d,122,32,LIGHT
Sc2TiCd_id11_E-5.14.cif,Sc2TiCd,-5.1368,0.0,Metal,P4/mmm,123,4,LIGHT
Sc2InGa_id3793_E-5.13.cif,Sc2InGa,-5.1325,0.0,Metal,Fm-3m,225,16,LIGHT
Sc_id4096_E-5.12.cif,Sc,-5.1203,0.0,Metal,Amm2,38,20,LIGHT
Ti4In_id4833_E-5.12.cif,Ti4In,-5.1182,0.0,Metal,Pmma,51,10,LIGHT
ScTe_id723_E-5.12.cif,ScTe,-5.1163,0.0,Metal,Cmmm,65,12,LIGHT
Sc2Al_id1843_E-5.11.cif,Sc2Al,-5.1138,0.0,Metal,Pa-3,205,12,LIGHT
SrAs4PO4_id1613_E-5.11.cif,SrAs4PO4,-5.1137,1.376,Semiconductor,P-4n2,118,20,LIGHT
Ti12Al21SiGe_id2124_E-5.11.cif,Ti12Al21SiGe,-5.1133,0.0,Metal,Pm-3,200,35,LIGHT
NaAsO2_id4507_E-5.11.cif,NaAsO2,-5.1133,2.045,Semiconductor,I4_122,98,16,LIGHT
BaCa2SbO10_id930_E-5.11.cif,BaCa2SbO10,-5.1112,3.292,Semiconductor,I4_1/a,88,56,LIGHT
BaIn3N7_id2516_E-5.11.cif,BaIn3N7,-5.1093,0.815,Semiconductor,Pm-3n,223,22,LIGHT
Sc37Ti2O2_id168_E-5.11.cif,Sc37Ti2O2,-5.1084,1.58,Semiconductor,P-1,2,41,LIGHT
ScAlZn2O2_id2247_E-5.11.cif,ScAlZn2O2,-5.1072,0.0,Metal,Pmmn,59,12,LIGHT
Sc9(TeSe2)2_id3013_E-5.10.cif,Sc9(TeSe2)2,-5.1032,0.0,Metal,Cmce,64,60,LIGHT
Ti2ZnSnSb_id2653_E-5.10.cif,Ti2ZnSnSb,-5.1023,0.0,Metal,P4mm,99,10,LIGHT
Li3Ca2Sc2O4_id4521_E-5.09.cif,Li3Ca2Sc2O4,-5.0947,3.745,Insulator,Cmce,64,44,LIGHT
ScAlGe2_id4520_E-5.09.cif,ScAlGe2,-5.0947,0.0,Metal,I-42d,122,16,LIGHT
Sc4In_id2355_E-5.09.cif,Sc4In,-5.0946,0.0,Metal,Ccce,68,20,LIGHT
Ti3As2_id3047_E-5.09.cif,Ti3As2,-5.0929,0.092,Semiconductor,P4_122,91,20,LIGHT
NaGaTe(NO4)3_id3194_E-5.09.cif,NaGaTe(NO4)3,-5.0903,2.703,Semiconductor,P-31c,163,36,LIGHT
Sc3Cd_id1861_E-5.09.cif,Sc3Cd,-5.0878,0.0,Metal,I4/mmm,139,8,LIGHT
TiSnGe2_id2475_E-5.08.cif,TiSnGe2,-5.0813,0.0,Metal,P-6m2,187,4,LIGHT
SiP13_id3768_E-5.08.cif,SiP13,-5.0758,0.0,Metal,Pccm,49,28,LIGHT
KSe6(SN3)3_id2757_E-5.07.cif,KSe6(SN3)3,-5.0738,0.795,Semiconductor,P6_3,173,38,LIGHT
Ba4CaCd3O6_id1647_E-5.07.cif,Ba4CaCd3O6,-5.0732,0.0,Metal,Im-3m,229,28,LIGHT
MgTi2Cd3O3_id3463_E-5.07.cif,MgTi2Cd3O3,-5.0687,0.437,Semiconductor,P4_322,95,36,LIGHT
K2CNO_id2026_E-5.07.cif,K2CNO,-5.0683,3.7,Insulator,C222_1,20,20,LIGHT
Ti3Ga2Te3S2_id2443_E-5.07.cif,Ti3Ga2Te3S2,-5.068,0.0,Metal,P6mm,183,10,LIGHT
Ba5(AsO)6_id1943_E-5.06.cif,Ba5(AsO)6,-5.0646,1.085,Semiconductor,P6/mmm,191,17,LIGHT
Al2ZnGa4BO4_id2308_E-5.06.cif,Al2ZnGa4BO4,-5.0636,0.0,Metal,P-42c,112,24,LIGHT
Sn2O_id3962_E-5.06.cif,Sn2O,-5.0598,0.272,Semiconductor,Immm,71,12,LIGHT
Ti3Ga4C_id953_E-5.06.cif,Ti3Ga4C,-5.0587,0.0,Metal,Pm-3m,221,8,LIGHT
BaN4O5_id3473_E-5.06.cif,BaN4O5,-5.0568,1.369,Semiconductor,C222,21,20,LIGHT
SbO_id4230_E-5.05.cif,SbO,-5.0542,0.0,Metal,P4/mmm,123,4,LIGHT
NaCa(BS)6_id2191_E-5.04.cif,NaCa(BS)6,-5.0445,2.879,Semiconductor,R-3,148,42,LIGHT
NaSrO6_id4401_E-5.04.cif,NaSrO6,-5.041,2.815,Semiconductor,P-31c,163,16,LIGHT
Li(CdN2)2_id41_E-5.04.cif,Li(CdN2)2,-5.0398,1.619,Semiconductor,I-42d,122,28,LIGHT
Li2CaMgO12_id4093_E-5.04.cif,Li2CaMgO12,-5.0397,0.0,Metal,R-3,148,48,LIGHT
BAs3PN_id2758_E-5.04.cif,BAs3PN,-5.0387,1.245,Semiconductor,Pca2_1,29,24,LIGHT
Sc5Zn2C_id2028_E-5.04.cif,Sc5Zn2C,-5.0363,0.0,Metal,Pn-3m,224,16,LIGHT
Sc_id859_E-5.04.cif,Sc,-5.035,0.0,Metal,P6/mmm,191,12,LIGHT
Ti5Se4_id1993_E-5.03.cif,Ti5Se4,-5.0282,0.0,Metal,P4_2/n,86,18,LIGHT
KBaO12_id1129_E-5.03.cif,KBaO12,-5.0252,0.0,Metal,P4/nbm,125,28,LIGHT
MgTi6(AlS4)3_id4142_E-5.02.cif,MgTi6(AlS4)3,-5.025,0.007,Metal,I432,211,44,LIGHT
Ti3In_id365_E-5.02.cif,Ti3In,-5.0211,0.0,Metal,Cmcm,63,16,LIGHT
P_id2994_E-5.02.cif,P,-5.0169,0.0,Metal,P4_132,213,32,LIGHT
SrO_id358_E-5.01.cif,SrO,-5.0138,0.0,Metal,C2/m,12,8,LIGHT
Mg4InO4_id1060_E-5.01.cif,Mg4InO4,-5.0125,0.089,Semiconductor,P4_2/n,86,18,LIGHT
BaAlO8_id88_E-5.01.cif,BaAlO8,-5.0119,0.0,Metal,I4_1/a,88,40,LIGHT
CaO4_id3224_E-5.01.cif,CaO4,-5.0096,1.921,Semiconductor,I4_1/a,88,20,LIGHT
Sc2ZnSn_id3709_E-5.01.cif,Sc2ZnSn,-5.0081,0.0,Metal,Fm-3m,225,16,LIGHT
Li4CaO6_id508_E-5.00.cif,Li4CaO6,-4.9994,3.214,Semiconductor,Im-3m,229,22,LIGHT
TeN_id4620_E-5.00.cif,TeN,-4.9969,1.998,Semiconductor,C222_1,20,16,LIGHT
Mg3NO_id1016_E-5.00.cif,Mg3NO,-4.9967,2.153,Semiconductor,R-3c,167,30,LIGHT
ZnInC2SN2_id1982_E-5.00.cif,ZnInC2SN2,-4.9955,0.156,Semiconductor,P3_1,144,21,LIGHT
KSrO6_id2075_E-4.99.cif,KSrO6,-4.9933,3.377,Semiconductor,P-31c,163,16,LIGHT
Sc_id3178_E-4.99.cif,Sc,-4.9918,0.276,Semiconductor,P4/mmm,123,12,LIGHT
BaN2_id1068_E-4.99.cif,BaN2,-4.9909,0.0,Metal,R-3m,166,9,LIGHT
Sb3P2C3_id4417_E-4.99.cif,Sb3P2C3,-4.9898,0.0,Metal,R-3c,167,48,LIGHT
P_id3909_E-4.99.cif,P,-4.9862,0.0,Metal,I2_12_12_1,24,12,LIGHT
Sc2In_id3106_E-4.98.cif,Sc2In,-4.9843,0.02,Metal,Pa-3,205,12,LIGHT
ScSi4Sn_id2393_E-4.98.cif,ScSi4Sn,-4.9841,1.122,Semiconductor,P-4n2,118,12,LIGHT
ScIn_id3396_E-4.98.cif,ScIn,-4.9839,0.0,Metal,Pm-3m,221,16,LIGHT
Sc7Ti2Cd2Si2(SnO6)2_id3020_E-4.98.cif,Sc7Ti2Cd2Si2(SnO6)2,-4.9825,0.0,Metal,P2_1/c,14,54,LIGHT
NaGeO4_id3882_E-4.98.cif,NaGeO4,-4.9804,2.564,Semiconductor,I4_122,98,24,LIGHT
NaGeO2_id410_E-4.98.cif,NaGeO2,-4.9788,0.0,Metal,I4_122,98,16,LIGHT
Li(GeO)2_id3295_E-4.98.cif,Li(GeO)2,-4.9751,0.695,Semiconductor,Ibam,72,40,LIGHT
TiGa2O_id1134_E-4.97.cif,TiGa2O,-4.9748,0.0,Metal,Fm-3m,225,16,LIGHT
GaTeO2_id1286_E-4.97.cif,GaTeO2,-4.971,1.578,Semiconductor,C2/m,12,8,LIGHT
Ti2Al3GeB4_id749_E-4.97.cif,Ti2Al3GeB4,-4.9703,0.0,Metal,P-6m2,187,10,LIGHT
BaIn3GaB2O5_id370_E-4.96.cif,BaIn3GaB2O5,-4.964,1.943,Semiconductor,R32,155,36,LIGHT
SnSb7O8_id4511_E-4.96.cif,SnSb7O8,-4.9611,0.82,Semiconductor,P2_12_12,18,32,LIGHT
GaSiBO18_id1398_E-4.96.cif,GaSiBO18,-4.9558,0.0,Metal,Pc,7,42,LIGHT
Si_id113_E-4.96.cif,Si,-4.9556,0.0,Metal,I-43d,220,28,LIGHT
Si_id311_E-4.96.cif,Si,-4.9552,1.178,Semiconductor,Ccce,68,20,LIGHT
BeCd(BO8)2_id1915_E-4.95.cif,BeCd(BO8)2,-4.9542,0.0,Metal,P-42c,112,40,LIGHT
Na3Sr3O8_id4344_E-4.95.cif,Na3Sr3O8,-4.9541,1.694,Semiconductor,I-43d,220,56,LIGHT
Si_id3173_E-4.95.cif,Si,-4.9515,0.066,Semiconductor,Ccce,68,20,LIGHT
Li3TiO8_id1100_E-4.95.cif,Li3TiO8,-4.9487,1.524,Semiconductor,I-42d,122,48,LIGHT
Sb3(TeO3)2_id1295_E-4.95.cif,Sb3(TeO3)2,-4.9459,0.915,Semiconductor,P2,3,11,LIGHT
B2NO_id3919_E-4.94.cif,B2NO,-4.9448,2.789,Semiconductor,Fm-3m,225,16,LIGHT
SrCa2Al2Si2(SbO2)2_id847_E-4.94.cif,SrCa2Al2Si2(SbO2)2,-4.9425,0.0,Metal,P4_2/m,84,26,LIGHT
SrNO3_id4156_E-4.94.cif,SrNO3,-4.9413,1.327,Semiconductor,C222_1,20,20,LIGHT
Si_id629_E-4.94.cif,Si,-4.9399,0.0,Metal,I4/mmm,139,8,LIGHT
BaNaO12_id1166_E-4.93.cif,BaNaO12,-4.9344,0.0,Metal,P6_322,182,28,LIGHT
SrLiSiSbO2_id460_E-4.93.cif,SrLiSiSbO2,-4.9329,0.86,Semiconductor,P4/nmm,129,12,LIGHT
KTi2Si6SbO50_id4235_E-4.93.cif,KTi2Si6SbO50,-4.9258,1.608,Semiconductor,P-3,147,60,LIGHT
Na3Ti6B_id640_E-4.92.cif,Na3Ti6B,-4.9232,0.0,Metal,Pm-3m,221,10,LIGHT
Li3SO6_id2006_E-4.92.cif,Li3SO6,-4.9201,2.348,Semiconductor,P2_1/c,14,40,LIGHT
Si_id727_E-4.92.cif,Si,-4.9197,0.217,Semiconductor,I-42d,122,28,LIGHT
Ca2Sc2O_id315_E-4.92.cif,Ca2Sc2O,-4.9193,0.0,Metal,Pn-3m,224,10,LIGHT
Li2As3O2_id398_E-4.92.cif,Li2As3O2,-4.9162,1.441,Semiconductor,P4,75,14,LIGHT
Si3P_id4260_E-4.92.cif,Si3P,-4.9158,0.668,Semiconductor,P4_32_12,96,16,LIGHT
BaCa2AlO4_id2782_E-4.91.cif,BaCa2AlO4,-4.9133,0.027,Metal,I4/mcm,140,32,LIGHT
SN12_id262_E-4.91.cif,SN12,-4.9127,1.864,Semiconductor,Fmmm,69,52,LIGHT
Li2Ti3O_id4895_E-4.91.cif,Li2Ti3O,-4.9123,0.0,Metal,Pn-3m,224,12,LIGHT
NaLiMgPCNO2_id772_E-4.91.cif,NaLiMgPCNO2,-4.9106,2.188,Semiconductor,Pca2_1,29,32,LIGHT
Li2Si2S2N3_id2446_E-4.90.cif,Li2Si2S2N3,-4.9028,2.039,Semiconductor,P6_2,171,27,LIGHT
O2_id1236_E-4.90.cif,O2,-4.9027,1.214,Semiconductor,Pbca,61,16,LIGHT
Be2Cd2O3_id4913_E-4.90.cif,Be2Cd2O3,-4.9016,2.667,Semiconductor,P4_2/mcm,132,14,LIGHT
LiAlGeO8_id1008_E-4.90.cif,LiAlGeO8,-4.901,1.862,Semiconductor,Pban,50,22,LIGHT
Ba12SrO32_id3079_E-4.90.cif,Ba12SrO32,-4.9009,1.633,Semiconductor,P-3,147,45,LIGHT
CaGaO10_id4441_E-4.90.cif,CaGaO10,-4.8995,1.651,Semiconductor,R32,155,36,LIGHT
SrLiIn2Ga2(SO2)6_id652_E-4.90.cif,SrLiIn2Ga2(SO2)6,-4.8984,2.451,Semiconductor,P321,150,24,LIGHT
P_id2114_E-4.89.cif,P,-4.8943,0.594,Semiconductor,P2_12_12_1,19,12,LIGHT
AsP2_id2742_E-4.89.cif,AsP2,-4.8929,1.168,Semiconductor,Pbcn,60,12,LIGHT
Ti2TeSe4_id612_E-4.89.cif,Ti2TeSe4,-4.8899,2.113,Semiconductor,P6/mcc,192,42,LIGHT
KNaB12_id3738_E-4.89.cif,KNaB12,-4.8898,0.0,Metal,R-3,148,42,LIGHT
K2LiBAs2(PO5)2_id3531_E-4.89.cif,K2LiBAs2(PO5)2,-4.8865,0.0,Metal,C2,5,36,LIGHT
BaSrO6_id948_E-4.88.cif,BaSrO6,-4.8836,0.057,Semiconductor,R-3,148,24,LIGHT
KBa2Na2Li10Si(PO6)2_id3439_E-4.88.cif,KBa2Na2Li10Si(PO6)2,-4.8817,0.0,Metal,P-1,2,30,LIGHT
ScO2_id2241_E-4.88.cif,ScO2,-4.8814,3.939,Insulator,R-3m,166,18,LIGHT
P3S4_id4872_E-4.88.cif,P3S4,-4.8795,1.895,Semiconductor,Fm-3m,225,56,LIGHT
Sc2Al2Ga3N_id4728_E-4.88.cif,Sc2Al2Ga3N,-4.8788,0.0,Metal,Pn-3m,224,16,LIGHT
BeP4_id1288_E-4.88.cif,BeP4,-4.8775,0.0,Metal,Pccm,49,10,LIGHT
Ti2Cd2B2C3_id285_E-4.88.cif,Ti2Cd2B2C3,-4.8774,0.0,Metal,Pbcn,60,36,LIGHT
AsPO9_id4549_E-4.88.cif,AsPO9,-4.8769,1.338,Semiconductor,P2,3,11,LIGHT
Na(CO2)3_id2546_E-4.88.cif,Na(CO2)3,-4.8765,2.134,Semiconductor,R-3c,167,60,LIGHT
NaSiO_id26_E-4.88.cif,NaSiO,-4.8758,0.0,Metal,Pbca,61,24,LIGHT
