file_name,formula,energy,bandgap,Application_Class,type,space_group_symbol,space_group_number,num_atoms
Mg3Zn4In2GaTe4(S4N)2_id3685_E-3.45.cif,Mg3Zn4In2GaTe4(S4N)2,-3.4538,1.334,Solar / Visible,Semiconductor,C2,5,48
Li4SnTeSe2_id4773_E-3.45.cif,Li4SnTeSe2,-3.4523,0.084,IR / Narrow-Gap,Semiconductor,Cmcm,63,32
ZnGa2SiTe4_id4533_E-3.45.cif,ZnGa2SiTe4,-3.4522,0.089,IR / Narrow-Gap,Semiconductor,I-42m,121,16
KSnS3_id2981_E-3.45.cif,KSnS3,-3.4467,1.032,Solar / Visible,Semiconductor,Cmc2_1,36,20
Ca2Sn3(Te2S)2_id3587_E-3.44.cif,Ca2Sn3(Te2S)2,-3.4433,0.868,IR / Narrow-Gap,Semiconductor,C2/m,12,22
BaO12_id1873_E-3.44.cif,BaO12,-3.4429,0.901,IR / Narrow-Gap,Semiconductor,Im-3,204,26
Li3(Te3S2)2_id1651_E-3.44.cif,Li3(Te3S2)2,-3.4416,0.78,IR / Narrow-Gap,Semiconductor,P-42m,111,13
Li5(SeS2)2_id1704_E-3.44.cif,Li5(SeS2)2,-3.4411,2.147,Solar / Visible,Semiconductor,P-42_1m,113,22
Zn2InSe4_id1628_E-3.44.cif,Zn2InSe4,-3.4403,1.133,Solar / Visible,Semiconductor,P-42m,111,7
KSnSbTe_id4966_E-3.43.cif,KSnSbTe,-3.4343,0.339,IR / Narrow-Gap,Semiconductor,Pcc2,27,16
PS8_id725_E-3.43.cif,PS8,-3.433,1.877,Solar / Visible,Semiconductor,P1,1,18
K2ScCd6O12_id716_E-3.43.cif,K2ScCd6O12,-3.4302,1.323,Solar / Visible,Semiconductor,P-3c1,165,42
LiZnGeAs4_id2795_E-3.43.cif,LiZnGeAs4,-3.4283,0.96,IR / Narrow-Gap,Semiconductor,Pccm,49,14
CSe5S2_id2454_E-3.42.cif,CSe5S2,-3.4215,1.563,Solar / Visible,Semiconductor,C2/m,12,16
MgCdTeSe6_id3880_E-3.42.cif,MgCdTeSe6,-3.4157,0.313,IR / Narrow-Gap,Semiconductor,P-31c,163,18
KMg4Sb2As4(Se2S)2_id1486_E-3.41.cif,KMg4Sb2As4(Se2S)2,-3.4112,0.185,IR / Narrow-Gap,Semiconductor,Pm,6,17
AsS8_id3245_E-3.41.cif,AsS8,-3.4097,2.513,Wide-Gap Power/LED,Semiconductor,Fm-3m,225,36
MgTiN2O_id3067_E-3.41.cif,MgTiN2O,-3.4077,1.72,Solar / Visible,Semiconductor,Pca2_1,29,20
Se2S_id1830_E-3.40.cif,Se2S,-3.3998,1.577,Solar / Visible,Semiconductor,Pbcn,60,12
NaTe2S_id1170_E-3.40.cif,NaTe2S,-3.3971,0.53,IR / Narrow-Gap,Semiconductor,P4_32_12,96,32
KLi7B6Sb_id3352_E-3.39.cif,KLi7B6Sb,-3.3875,2.212,Wide-Gap Power/LED,Semiconductor,P312,149,15
ScTi3In3SnGeTe8_id3761_E-3.38.cif,ScTi3In3SnGeTe8,-3.3844,0.217,IR / Narrow-Gap,Semiconductor,P31m,157,17
BSe12_id3732_E-3.38.cif,BSe12,-3.3841,2.064,Solar / Visible,Semiconductor,I432,211,26
O2_id2775_E-3.38.cif,O2,-3.3838,1.433,Solar / Visible,Semiconductor,Pba2,32,22
KNaMg6Zn6Ga6(SO6)2_id2773_E-3.38.cif,KNaMg6Zn6Ga6(SO6)2,-3.3836,0.233,IR / Narrow-Gap,Semiconductor,P1,1,34
Te4AsSe2_id2598_E-3.38.cif,Te4AsSe2,-3.3831,0.054,IR / Narrow-Gap,Semiconductor,I-42d,122,28
K4SrCd5(S3O)4_id1763_E-3.38.cif,K4SrCd5(S3O)4,-3.3815,2.066,Solar / Visible,Semiconductor,P4_2/n,86,52
LiAs_id3899_E-3.38.cif,LiAs,-3.3801,1.32,Solar / Visible,Semiconductor,P4_222,93,16
KIn2(TeSe2)4_id3025_E-3.37.cif,KIn2(TeSe2)4,-3.375,0.773,IR / Narrow-Gap,Semiconductor,I222,23,30
LiInSe2_id291_E-3.37.cif,LiInSe2,-3.3746,0.403,IR / Narrow-Gap,Semiconductor,I-42d,122,32
Mg7ZnNO6_id1121_E-3.37.cif,Mg7ZnNO6,-3.3709,2.744,Wide-Gap Power/LED,Semiconductor,P6_322,182,30
ZnGa2SbO8_id2092_E-3.37.cif,ZnGa2SbO8,-3.3663,2.911,Wide-Gap Power/LED,Semiconductor,Pba2,32,48
K2Be3Cd3Ga3B3(N2O)3_id4049_E-3.37.cif,K2Be3Cd3Ga3B3(N2O)3,-3.3659,1.106,Solar / Visible,Semiconductor,P321,150,46
CaO6_id254_E-3.36.cif,CaO6,-3.3647,3.257,Wide-Gap Power/LED,Semiconductor,Pm,6,14
CaIn3(Se2S)2_id4197_E-3.36.cif,CaIn3(Se2S)2,-3.3644,1.359,Solar / Visible,Semiconductor,Cmme,67,40
Sn(SbTe)3_id974_E-3.36.cif,Sn(SbTe)3,-3.361,0.416,IR / Narrow-Gap,Semiconductor,Pmmm,47,7
KSrGe(Te2Se)2_id2759_E-3.36.cif,KSrGe(Te2Se)2,-3.3567,0.469,IR / Narrow-Gap,Semiconductor,I222,23,18
BeSe_id4570_E-3.36.cif,BeSe,-3.3557,2.224,Wide-Gap Power/LED,Semiconductor,P6_522,179,12
K2BaLi2InO2_id2750_E-3.35.cif,K2BaLi2InO2,-3.3507,0.611,IR / Narrow-Gap,Semiconductor,P-3m1,164,8
TiGa2Sb_id3966_E-3.35.cif,TiGa2Sb,-3.3505,0.105,IR / Narrow-Gap,Semiconductor,P4_2/mmc,131,8
NaCa3Mg3Zn2O6_id994_E-3.35.cif,NaCa3Mg3Zn2O6,-3.3481,2.378,Wide-Gap Power/LED,Semiconductor,P-3c1,165,30
Na2Li4SbO2_id3024_E-3.34.cif,Na2Li4SbO2,-3.3431,1.939,Solar / Visible,Semiconductor,C222,21,18
Na3(TeO5)2_id63_E-3.34.cif,Na3(TeO5)2,-3.3427,0.443,IR / Narrow-Gap,Semiconductor,C222_1,20,60
CdTeSeS2_id3913_E-3.34.cif,CdTeSeS2,-3.342,1.677,Solar / Visible,Semiconductor,P622,177,30
Se13S4_id2224_E-3.34.cif,Se13S4,-3.3368,0.587,IR / Narrow-Gap,Semiconductor,Pba2,32,34
Na2Si7Ge_id2629_E-3.33.cif,Na2Si7Ge,-3.3344,0.984,IR / Narrow-Gap,Semiconductor,Pmmm,47,10
Ga2Sb_id417_E-3.33.cif,Ga2Sb,-3.334,0.242,IR / Narrow-Gap,Semiconductor,P4_2/nmc,137,12
K6NaGaO6_id3276_E-3.33.cif,K6NaGaO6,-3.3334,2.134,Solar / Visible,Semiconductor,P-31c,163,28
Sr4(CaS)3_id379_E-3.33.cif,Sr4(CaS)3,-3.3334,0.111,IR / Narrow-Gap,Semiconductor,I-43d,220,40
GaSn2Te3S4_id4066_E-3.33.cif,GaSn2Te3S4,-3.3324,0.157,IR / Narrow-Gap,Semiconductor,C2/m,12,20
BaLi2CaSi2_id4267_E-3.33.cif,BaLi2CaSi2,-3.3301,0.16,IR / Narrow-Gap,Semiconductor,P-3m1,164,6
Ca4Al4O_id3976_E-3.32.cif,Ca4Al4O,-3.3246,0.089,IR / Narrow-Gap,Semiconductor,I4/m,87,18
KZn2InS4_id4648_E-3.32.cif,KZn2InS4,-3.3215,2.03,Solar / Visible,Semiconductor,I-42d,122,32
Li2Zn2Sb2O3_id2390_E-3.32.cif,Li2Zn2Sb2O3,-3.3214,0.456,IR / Narrow-Gap,Semiconductor,Pccn,56,36
CaZnGaSbO17_id2396_E-3.32.cif,CaZnGaSbO17,-3.3198,1.364,Solar / Visible,Semiconductor,Pc,7,42
SbSe20_id2199_E-3.32.cif,SbSe20,-3.3171,1.383,Solar / Visible,Semiconductor,P2_1,4,42
K2O_id1577_E-3.32.cif,K2O,-3.3155,1.333,Solar / Visible,Semiconductor,Pbca,61,12
Se_id3136_E-3.31.cif,Se,-3.3149,0.109,IR / Narrow-Gap,Semiconductor,Pba2,32,26
Li2Zn2Sn3S2_id4058_E-3.31.cif,Li2Zn2Sn3S2,-3.3103,0.264,IR / Narrow-Gap,Semiconductor,C222,21,18
NaO2_id4418_E-3.31.cif,NaO2,-3.3102,0.483,IR / Narrow-Gap,Semiconductor,I4_1/a,88,24
BO12_id3486_E-3.31.cif,BO12,-3.3101,1.733,Solar / Visible,Semiconductor,I432,211,26
Li15(TeO2)2_id2020_E-3.31.cif,Li15(TeO2)2,-3.3083,3.022,Wide-Gap Power/LED,Semiconductor,Pnn2,34,42
LiSe_id3860_E-3.31.cif,LiSe,-3.3075,2.002,Solar / Visible,Semiconductor,P4_32_12,96,8
In2(SeS)3_id4638_E-3.31.cif,In2(SeS)3,-3.3073,1.651,Solar / Visible,Semiconductor,P6/mmm,191,16
Sc2Ti2NO_id975_E-3.30.cif,Sc2Ti2NO,-3.3019,0.845,IR / Narrow-Gap,Semiconductor,I4/mmm,139,24
GaTePSe2S_id1981_E-3.30.cif,GaTePSe2S,-3.3008,2.286,Wide-Gap Power/LED,Semiconductor,P6_5,170,36
LiGaTe_id4398_E-3.30.cif,LiGaTe,-3.296,0.987,IR / Narrow-Gap,Semiconductor,P6_3/mmc,194,6
K7As5(PO3)4_id2432_E-3.29.cif,K7As5(PO3)4,-3.2932,1.794,Solar / Visible,Semiconductor,I222,23,56
MgTe4_id2378_E-3.29.cif,MgTe4,-3.2916,1.234,Solar / Visible,Semiconductor,Pccm,49,10
SrLi2(GaSi2)2_id4388_E-3.29.cif,SrLi2(GaSi2)2,-3.2902,0.369,IR / Narrow-Gap,Semiconductor,Amm2,38,18
Be(GaSi)2_id3901_E-3.29.cif,Be(GaSi)2,-3.2884,0.489,IR / Narrow-Gap,Semiconductor,Cmme,67,20
K2SO2_id360_E-3.29.cif,K2SO2,-3.2865,1.866,Solar / Visible,Semiconductor,P4_2/nmc,137,20
GeTeAsSeS4_id4021_E-3.28.cif,GeTeAsSeS4,-3.2848,0.163,IR / Narrow-Gap,Semiconductor,I-4m2,119,16
Li3ZnAsP2_id1075_E-3.28.cif,Li3ZnAsP2,-3.2777,0.112,IR / Narrow-Gap,Semiconductor,Pccm,49,14
K4O3_id4859_E-3.27.cif,K4O3,-3.2738,1.218,Solar / Visible,Semiconductor,P-31c,163,28
Na(TeSe)2_id841_E-3.27.cif,Na(TeSe)2,-3.2685,1.105,Solar / Visible,Semiconductor,Cc,9,20
Be2GaTe2_id2714_E-3.27.cif,Be2GaTe2,-3.2672,1.356,Solar / Visible,Semiconductor,Cccm,66,20
BSe12_id1192_E-3.26.cif,BSe12,-3.2631,0.066,IR / Narrow-Gap,Semiconductor,I432,211,26
ZnPS_id2930_E-3.26.cif,ZnPS,-3.2595,1.505,Solar / Visible,Semiconductor,P4_32_12,96,24
Cd3Ga4Sn(TeS)4_id3222_E-3.26.cif,Cd3Ga4Sn(TeS)4,-3.2578,0.926,IR / Narrow-Gap,Semiconductor,I-42m,121,32
ZnSe2_id1470_E-3.26.cif,ZnSe2,-3.2551,1.044,Solar / Visible,Semiconductor,Pccn,56,12
Na2AlTe8AsS4_id1107_E-3.24.cif,Na2AlTe8AsS4,-3.2405,0.238,IR / Narrow-Gap,Semiconductor,P4_2/mcm,132,32
Li4Ti3AsS8_id761_E-3.24.cif,Li4Ti3AsS8,-3.2404,1.156,Solar / Visible,Semiconductor,I4/m,87,32
K3O4_id3771_E-3.23.cif,K3O4,-3.2343,1.301,Solar / Visible,Semiconductor,P23,195,21
Ca2Sn_id699_E-3.23.cif,Ca2Sn,-3.227,0.103,IR / Narrow-Gap,Semiconductor,P4/mmm,123,12
MgAl2(TeS3)2_id2468_E-3.22.cif,MgAl2(TeS3)2,-3.2236,1.819,Solar / Visible,Semiconductor,P-42_1m,113,22
Ba5Na2ZnCd2SnP2(NO)2_id613_E-3.22.cif,Ba5Na2ZnCd2SnP2(NO)2,-3.2215,1.394,Solar / Visible,Semiconductor,P1,1,51
LiZnS_id668_E-3.22.cif,LiZnS,-3.2205,2.173,Solar / Visible,Semiconductor,P4_2/ncm,138,12
KZnSnO_id1926_E-3.21.cif,KZnSnO,-3.2134,0.959,IR / Narrow-Gap,Semiconductor,Pnnm,58,16
Al3CdTe3_id592_E-3.21.cif,Al3CdTe3,-3.2097,1.182,Solar / Visible,Semiconductor,Pm-3n,223,14
In3Ga2O_id2184_E-3.21.cif,In3Ga2O,-3.2055,0.215,IR / Narrow-Gap,Semiconductor,Pn-3m,224,12
Sr2SnTe2_id2925_E-3.20.cif,Sr2SnTe2,-3.1969,1.007,Solar / Visible,Semiconductor,R-3,148,45
KNa6SnAs7_id987_E-3.20.cif,KNa6SnAs7,-3.1964,0.8,IR / Narrow-Gap,Semiconductor,P312,149,15
MgBe3(AlB3)2_id2625_E-3.19.cif,MgBe3(AlB3)2,-3.1948,2.278,Wide-Gap Power/LED,Semiconductor,P4_3,78,48
GaSnAsSe2S_id2016_E-3.19.cif,GaSnAsSe2S,-3.1926,1.602,Solar / Visible,Semiconductor,P-4m2,115,12
K3(Se3S)2_id225_E-3.19.cif,K3(Se3S)2,-3.1886,1.473,Solar / Visible,Semiconductor,P6/mmm,191,11
ZnGa2Te8(Se2S)4_id208_E-3.18.cif,ZnGa2Te8(Se2S)4,-3.1836,0.579,IR / Narrow-Gap,Semiconductor,P-42m,111,23
K3NaO6_id4503_E-3.18.cif,K3NaO6,-3.1831,0.878,IR / Narrow-Gap,Semiconductor,P23,195,40
Li4BP10(NO)4_id4404_E-3.18.cif,Li4BP10(NO)4,-3.1786,1.254,Solar / Visible,Semiconductor,P4/n,85,46
Na3Sr2O6_id4965_E-3.17.cif,Na3Sr2O6,-3.1749,2.326,Wide-Gap Power/LED,Semiconductor,P-6,174,11
Li2GaTe4_id2079_E-3.17.cif,Li2GaTe4,-3.1727,0.961,IR / Narrow-Gap,Semiconductor,Pcca,54,28
B4O15_id3574_E-3.17.cif,B4O15,-3.1703,0.959,IR / Narrow-Gap,Semiconductor,P4/n,85,38
KNaO_id4708_E-3.17.cif,KNaO,-3.1663,2.317,Wide-Gap Power/LED,Semiconductor,C222,21,12
Te_id1835_E-3.16.cif,Te,-3.1613,0.514,IR / Narrow-Gap,Semiconductor,Pbca,61,8
LiSb4As5_id821_E-3.16.cif,LiSb4As5,-3.161,1.544,Solar / Visible,Semiconductor,Pbcm,57,40
Te_id4765_E-3.16.cif,Te,-3.1603,1.268,Solar / Visible,Semiconductor,P4/m,83,8
Li2ZnSe4_id2608_E-3.16.cif,Li2ZnSe4,-3.1571,1.256,Solar / Visible,Semiconductor,Pnma,62,28
CdS_id1113_E-3.15.cif,CdS,-3.154,1.508,Solar / Visible,Semiconductor,P4_2/ncm,138,8
BaNa4(SnO)4_id1083_E-3.15.cif,BaNa4(SnO)4,-3.1464,1.769,Solar / Visible,Semiconductor,P4_2/n,86,26
Sb(SeS)2_id1209_E-3.14.cif,Sb(SeS)2,-3.1438,2.34,Wide-Gap Power/LED,Semiconductor,P4_2/nmc,137,10
KLiInTe4_id3970_E-3.14.cif,KLiInTe4,-3.1385,0.132,IR / Narrow-Gap,Semiconductor,I222,23,14
LiCdO6_id4942_E-3.14.cif,LiCdO6,-3.1382,2.338,Wide-Gap Power/LED,Semiconductor,P-31c,163,16
Li(InTe)3_id3997_E-3.14.cif,Li(InTe)3,-3.1381,0.063,IR / Narrow-Gap,Semiconductor,Pm-3n,223,14
Te_id2358_E-3.13.cif,Te,-3.1333,0.757,IR / Narrow-Gap,Semiconductor,P6/mmm,191,18
Te_id3219_E-3.13.cif,Te,-3.1258,0.147,IR / Narrow-Gap,Semiconductor,Pccn,56,12
Na2Li2Zn2Ga2Ge2Sb2AsSe2_id237_E-3.12.cif,Na2Li2Zn2Ga2Ge2Sb2AsSe2,-3.1216,0.682,IR / Narrow-Gap,Semiconductor,Ccc2,37,60
CdP4_id3619_E-3.12.cif,CdP4,-3.1213,0.149,IR / Narrow-Gap,Semiconductor,Pccm,49,10
SrTe_id349_E-3.11.cif,SrTe,-3.1145,0.373,IR / Narrow-Gap,Semiconductor,P4/m,83,8
Na3Mg3SbTe4_id531_E-3.11.cif,Na3Mg3SbTe4,-3.113,1.801,Solar / Visible,Semiconductor,P-43m,215,11
KLi2CdO2_id4815_E-3.11.cif,KLi2CdO2,-3.1129,1.76,Solar / Visible,Semiconductor,Cmme,67,24
LiTe2_id3988_E-3.11.cif,LiTe2,-3.1111,0.86,IR / Narrow-Gap,Semiconductor,P4/m,83,12
KCd4Ga(SnO2)2_id402_E-3.11.cif,KCd4Ga(SnO2)2,-3.1104,1.23,Solar / Visible,Semiconductor,P-42c,112,24
InS5_id1587_E-3.11.cif,InS5,-3.1079,1.826,Solar / Visible,Semiconductor,Pcc2,27,12
AlCd(GeTe2)2_id4994_E-3.11.cif,AlCd(GeTe2)2,-3.1066,0.904,IR / Narrow-Gap,Semiconductor,I-42d,122,32
LiSe2N5O3_id2196_E-3.10.cif,LiSe2N5O3,-3.0951,2.54,Wide-Gap Power/LED,Semiconductor,Pmmn,59,22
Li6CdTe4_id4004_E-3.09.cif,Li6CdTe4,-3.0929,0.062,IR / Narrow-Gap,Semiconductor,Im-3m,229,22
KSn3O2_id1591_E-3.09.cif,KSn3O2,-3.0916,0.621,IR / Narrow-Gap,Semiconductor,Pmmm,47,6
NaZnO2_id1290_E-3.09.cif,NaZnO2,-3.089,1.045,Solar / Visible,Semiconductor,I4_122,98,16
NaSn3(SbTe3)4_id1366_E-3.09.cif,NaSn3(SbTe3)4,-3.0869,0.41,IR / Narrow-Gap,Semiconductor,P1,1,20
Li5SnSbAs_id1492_E-3.09.cif,Li5SnSbAs,-3.0864,0.494,IR / Narrow-Gap,Semiconductor,Pnma,62,32
TiAlZnGaGeTe16_id4318_E-3.08.cif,TiAlZnGaGeTe16,-3.0837,0.273,IR / Narrow-Gap,Semiconductor,Pc,7,42
ZnAs2(SeS)8_id898_E-3.08.cif,ZnAs2(SeS)8,-3.0833,1.567,Solar / Visible,Semiconductor,P4/n,85,38
BaO18_id3730_E-3.08.cif,BaO18,-3.0809,0.51,IR / Narrow-Gap,Semiconductor,Cm,8,38
K2Te7_id1025_E-3.08.cif,K2Te7,-3.0799,0.494,IR / Narrow-Gap,Semiconductor,I4/mcm,140,36
Te_id3937_E-3.08.cif,Te,-3.0798,0.231,IR / Narrow-Gap,Semiconductor,P2_12_12_1,19,32
K2ZnS5O2_id4400_E-3.08.cif,K2ZnS5O2,-3.0752,1.747,Solar / Visible,Semiconductor,Pbam,55,20
SnAs5P2Se_id2785_E-3.07.cif,SnAs5P2Se,-3.0672,0.657,IR / Narrow-Gap,Semiconductor,P2/m,10,9
NaAl4Zn2(GaTe4)2_id2741_E-3.07.cif,NaAl4Zn2(GaTe4)2,-3.0653,1.281,Solar / Visible,Semiconductor,I422,97,34
MgBeTeAs2_id4274_E-3.06.cif,MgBeTeAs2,-3.0649,0.861,IR / Narrow-Gap,Semiconductor,P1,1,20
O2_id4174_E-3.06.cif,O2,-3.0619,0.847,IR / Narrow-Gap,Semiconductor,R-3c,167,24
KIn2GaTe8_id1382_E-3.06.cif,KIn2GaTe8,-3.0616,0.11,IR / Narrow-Gap,Semiconductor,I422,97,24
Mg2CdS4_id400_E-3.06.cif,Mg2CdS4,-3.0598,2.052,Solar / Visible,Semiconductor,Cccm,66,28
LiSi_id2611_E-3.06.cif,LiSi,-3.0565,0.944,IR / Narrow-Gap,Semiconductor,I4_1/acd,142,32
Na4CaZn4O4_id332_E-3.06.cif,Na4CaZn4O4,-3.0556,2.847,Wide-Gap Power/LED,Semiconductor,P4_2/n,86,26
Li5(ZnN)2_id3147_E-3.05.cif,Li5(ZnN)2,-3.0503,2.69,Wide-Gap Power/LED,Semiconductor,Pbcn,60,36
GaS2_id224_E-3.05.cif,GaS2,-3.0468,1.962,Solar / Visible,Semiconductor,Pnnn,48,12
KLi2SiSbAs_id4557_E-3.04.cif,KLi2SiSbAs,-3.0442,0.918,IR / Narrow-Gap,Semiconductor,P-4n2,118,12
AsS38_id4539_E-3.04.cif,AsS38,-3.0429,0.588,IR / Narrow-Gap,Semiconductor,Pm-3m,221,39
Te_id4413_E-3.03.cif,Te,-3.0337,0.233,IR / Narrow-Gap,Semiconductor,P2_12_12_1,19,12
Na3Li3S4O3_id3375_E-3.03.cif,Na3Li3S4O3,-3.0328,3.346,Wide-Gap Power/LED,Semiconductor,Pm-3m,221,26
KLiAl3Zn2InGe(TeS)2_id1282_E-3.03.cif,KLiAl3Zn2InGe(TeS)2,-3.029,1.335,Solar / Visible,Semiconductor,Pmmn,59,26
KLiZnInGaSN_id4444_E-3.03.cif,KLiZnInGaSN,-3.0271,0.202,IR / Narrow-Gap,Semiconductor,P2_1/m,11,14
Te_id4581_E-3.03.cif,Te,-3.0254,0.182,IR / Narrow-Gap,Semiconductor,P3_2,145,6
Li2S_id3912_E-3.02.cif,Li2S,-3.0161,3.294,Wide-Gap Power/LED,Semiconductor,P3_112,151,18
AlZn2GaAs2_id656_E-3.01.cif,AlZn2GaAs2,-3.0137,0.526,IR / Narrow-Gap,Semiconductor,I4/mmm,139,12
Mg(ZnTe2)2_id4778_E-3.01.cif,Mg(ZnTe2)2,-3.0077,1.564,Solar / Visible,Semiconductor,P-42m,111,7
NaTeSe3_id1530_E-3.00.cif,NaTeSe3,-2.9958,0.14,IR / Narrow-Gap,Semiconductor,Cc,9,20
BaNa2Li2Cd2Te(Se2N)4_id4845_E-2.99.cif,BaNa2Li2Cd2Te(Se2N)4,-2.9896,2.157,Solar / Visible,Semiconductor,P-42_1c,114,40
Ba3Sb_id2727_E-2.99.cif,Ba3Sb,-2.9882,0.127,IR / Narrow-Gap,Semiconductor,R-3,148,24
SeS9_id4257_E-2.99.cif,SeS9,-2.9875,2.271,Wide-Gap Power/LED,Semiconductor,Pm-3m,221,10
BeZn2(GeTe2)2_id1287_E-2.98.cif,BeZn2(GeTe2)2,-2.9825,0.174,IR / Narrow-Gap,Semiconductor,P-42m,111,9
K2BaLiTeO_id3567_E-2.98.cif,K2BaLiTeO,-2.9809,2.022,Solar / Visible,Semiconductor,Pmc2_1,26,12
SeS8_id146_E-2.98.cif,SeS8,-2.9806,1.724,Solar / Visible,Semiconductor,Fm-3m,225,36
Na3Li4Cd4O12_id366_E-2.98.cif,Na3Li4Cd4O12,-2.9792,1.792,Solar / Visible,Semiconductor,I23,197,46
InGaSe_id542_E-2.98.cif,InGaSe,-2.9761,0.444,IR / Narrow-Gap,Semiconductor,Pbca,61,24
CdGa2(SO)2_id4899_E-2.97.cif,CdGa2(SO)2,-2.9712,0.215,IR / Narrow-Gap,Semiconductor,Pa-3,205,28
K2Na2Ga3O8_id4055_E-2.97.cif,K2Na2Ga3O8,-2.9674,3.49,Wide-Gap Power/LED,Semiconductor,P-42_1m,113,30
LiSe2S_id233_E-2.96.cif,LiSe2S,-2.9621,1.779,Solar / Visible,Semiconductor,P6_122,178,24
LiAlCd2In4(TeSe)4_id504_E-2.96.cif,LiAlCd2In4(TeSe)4,-2.956,0.438,IR / Narrow-Gap,Semiconductor,P-42c,112,32
LiZn2GaO_id3521_E-2.95.cif,LiZn2GaO,-2.9548,0.151,IR / Narrow-Gap,Semiconductor,Ibca,73,40
Al3Ga_id1102_E-2.95.cif,Al3Ga,-2.9462,0.231,IR / Narrow-Gap,Semiconductor,P6_122,178,48
CdSiTe2_id4106_E-2.95.cif,CdSiTe2,-2.9453,1.0,Solar / Visible,Semiconductor,I4_122,98,16
Al2Sn(Te3Se)4_id2423_E-2.94.cif,Al2Sn(Te3Se)4,-2.9403,1.528,Solar / Visible,Semiconductor,P-42m,111,19
Li2SnSb_id4556_E-2.93.cif,Li2SnSb,-2.9323,1.056,Solar / Visible,Semiconductor,Imma,74,16
KMg(TiIn)2_id1877_E-2.92.cif,KMg(TiIn)2,-2.924,0.385,IR / Narrow-Gap,Semiconductor,P4_122,91,24
KNa2O_id2217_E-2.92.cif,KNa2O,-2.9229,1.282,Solar / Visible,Semiconductor,P-4m2,115,16
Li(MgSb)3_id3360_E-2.92.cif,Li(MgSb)3,-2.9224,1.109,Solar / Visible,Semiconductor,Pm-3n,223,14
KNa4Te2As(SO)4_id2389_E-2.92.cif,KNa4Te2As(SO)4,-2.9159,1.209,Solar / Visible,Semiconductor,I222,23,32
Sb5Te7_id2469_E-2.91.cif,Sb5Te7,-2.9148,0.326,IR / Narrow-Gap,Semiconductor,P-43n,218,24
In3P5S19_id4847_E-2.91.cif,In3P5S19,-2.9134,1.686,Solar / Visible,Semiconductor,P31m,157,27
Si2O3_id3273_E-2.91.cif,Si2O3,-2.9128,3.47,Wide-Gap Power/LED,Semiconductor,Pbcn,60,20
K3SrTe6_id3216_E-2.91.cif,K3SrTe6,-2.9069,1.323,Solar / Visible,Semiconductor,Fm-3m,225,40
Li3Te2_id1416_E-2.91.cif,Li3Te2,-2.9067,0.87,IR / Narrow-Gap,Semiconductor,P-42_1m,113,10
Mg2P_id2656_E-2.90.cif,Mg2P,-2.9046,0.161,IR / Narrow-Gap,Semiconductor,I4_1/acd,142,48
K2BO_id3426_E-2.90.cif,K2BO,-2.9042,1.276,Solar / Visible,Semiconductor,P6_422,181,12
LiZnGe3As2_id4690_E-2.90.cif,LiZnGe3As2,-2.901,1.791,Solar / Visible,Semiconductor,P2_1/m,11,14
Li2CaZnTe2_id2229_E-2.89.cif,Li2CaZnTe2,-2.894,1.301,Solar / Visible,Semiconductor,P-3m1,164,6
MgAl2ZnTe8_id2843_E-2.89.cif,MgAl2ZnTe8,-2.8866,0.066,IR / Narrow-Gap,Semiconductor,P-42c,112,24
NaTe7Se2_id3866_E-2.88.cif,NaTe7Se2,-2.8843,1.651,Solar / Visible,Semiconductor,Pbam,55,20
KNaS_id238_E-2.88.cif,KNaS,-2.8837,1.714,Solar / Visible,Semiconductor,C222,21,12
K2Na2Si3_id4169_E-2.88.cif,K2Na2Si3,-2.8818,0.476,IR / Narrow-Gap,Semiconductor,Cccm,66,28
BaSbP2(Se3O)2_id4653_E-2.88.cif,BaSbP2(Se3O)2,-2.8807,0.805,IR / Narrow-Gap,Semiconductor,P1,1,36
Na4SbO2_id4213_E-2.88.cif,Na4SbO2,-2.8782,0.544,IR / Narrow-Gap,Semiconductor,P4,75,7
KNa2In(NO6)2_id2203_E-2.88.cif,KNa2In(NO6)2,-2.876,1.271,Solar / Visible,Semiconductor,P3_121,152,54
Li3Al7Ga4_id2606_E-2.87.cif,Li3Al7Ga4,-2.8729,0.411,IR / Narrow-Gap,Semiconductor,P1,1,28
Na2Mg3In7Te2(Se3S)2_id35_E-2.87.cif,Na2Mg3In7Te2(Se3S)2,-2.8699,0.592,IR / Narrow-Gap,Semiconductor,C2,5,44
Na6As3(PSe)2_id927_E-2.87.cif,Na6As3(PSe)2,-2.8698,2.014,Solar / Visible,Semiconductor,P1,1,26
KCdO6_id3208_E-2.86.cif,KCdO6,-2.8647,3.007,Wide-Gap Power/LED,Semiconductor,I4mm,107,16
Ga3Si_id1973_E-2.86.cif,Ga3Si,-2.8622,1.074,Solar / Visible,Semiconductor,P4_132,213,32
K3GaO_id861_E-2.86.cif,K3GaO,-2.8593,0.329,IR / Narrow-Gap,Semiconductor,Cc,9,20
K3Na2Li2O3_id4160_E-2.86.cif,K3Na2Li2O3,-2.8587,1.177,Solar / Visible,Semiconductor,I4cm,108,40
NaMg(AlTe2)2_id3135_E-2.86.cif,NaMg(AlTe2)2,-2.8556,1.276,Solar / Visible,Semiconductor,Pbcm,57,32
KScZnSb_id1122_E-2.86.cif,KScZnSb,-2.8554,0.242,IR / Narrow-Gap,Semiconductor,P4_122,91,16
