file_name,original_file,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Be2ZnBP_id984_Final_E-4.08.cif,Be2ZnBP_id984_E-3.69.cif,Be2ZnBP,-4.077,0.733,Semiconductor,Pnma,62,20
Ba4SbAs2_id2338_Final_E-4.08.cif,Ba4SbAs2_id2338_E-3.63.cif,Ba4SbAs2,-4.0759,0.363,Semiconductor,P-1,2,28
S_id143_Final_E-4.07.cif,S_id143_E-4.07.cif,S,-4.0735,2.027,Semiconductor,P4/m,83,8
NaSeS5_id1012_Final_E-4.07.cif,NaSeS5_id1012_E-3.93.cif,NaSeS5,-4.072,0.347,Semiconductor,Cmc2_1,36,56
NaS3_id3823_Final_E-4.07.cif,NaS3_id3823_E-3.89.cif,NaS3,-4.0697,1.11,Semiconductor,Cmcm,63,16
KNa2(TeO)3_id1536_Final_E-4.07.cif,KNa2(TeO)3_id1536_E-4.04.cif,KNa2(TeO)3,-4.0691,0.003,Metal,P31m,157,9
Mg(AlSe4)2_id2749_Final_E-4.07.cif,Mg(AlSe4)2_id2749_E-3.71.cif,Mg(AlSe4)2,-4.0689,1.731,Semiconductor,P-42m,111,11
NaS4_id3995_Final_E-4.07.cif,NaS4_id3995_E-4.03.cif,NaS4,-4.0668,2.045,Semiconductor,R-3m,166,15
AsSe2_id4236_Final_E-4.07.cif,AsSe2_id4236_E-4.07.cif,AsSe2,-4.0653,0.928,Semiconductor,Pn-3m,224,6
Ba4Sr4Cd2GeAsSe2(SO)2_id3812_Final_E-4.06.cif,Ba4Sr4Cd2GeAsSe2(SO)2_id3812_E-2.95.cif,Ba4Sr4Cd2GeAsSe2(SO)2,-4.0616,0.98,Semiconductor,P3_221,154,54
Te2S9_id1569_Final_E-4.06.cif,Te2S9_id1569_E-3.71.cif,Te2S9,-4.0568,1.446,Semiconductor,Pc,7,22
KNaO2_id1772_Final_E-4.06.cif,KNaO2_id1772_E-3.69.cif,KNaO2,-4.0556,0.7,Semiconductor,I4_122,98,16
KInS2_id4189_Final_E-4.06.cif,KInS2_id4189_E-4.05.cif,KInS2,-4.0552,1.456,Semiconductor,I4_122,98,16
Li8Sn(SeS)4_id977_Final_E-4.05.cif,Li8Sn(SeS)4_id977_E-3.18.cif,Li8Sn(SeS)4,-4.0515,1.29,Semiconductor,P1,1,17
S_id2411_Final_E-4.05.cif,S_id2411_E-4.03.cif,S,-4.0499,0.755,Semiconductor,Pbca,61,16
Sb2TeAs_id2036_Final_E-4.05.cif,Sb2TeAs_id2036_E-4.05.cif,Sb2TeAs,-4.0484,0.707,Semiconductor,P4/mbm,127,16
Li2Cd2O3_id3828_Final_E-4.05.cif,Li2Cd2O3_id3828_E-3.53.cif,Li2Cd2O3,-4.048,1.19,Semiconductor,Pbcn,60,28
Sb_id1656_Final_E-4.05.cif,Sb_id1656_E-3.97.cif,Sb,-4.0472,0.0,Metal,Ia-3,206,56
S_id4053_Final_E-4.05.cif,S_id4053_E-4.04.cif,S,-4.0452,0.24,Semiconductor,Pbca,61,16
Sc2(Te3Se)3_id404_Final_E-4.04.cif,Sc2(Te3Se)3_id404_E-3.75.cif,Sc2(Te3Se)3,-4.0435,0.0,Metal,P1,1,28
S_id4047_Final_E-4.04.cif,S_id4047_E-3.99.cif,S,-4.0407,1.753,Semiconductor,Pbca,61,8
BeAl4Zn2(SiSe4)2_id2016_Final_E-4.04.cif,BeAl4Zn2(SiSe4)2_id2016_E-3.79.cif,BeAl4Zn2(SiSe4)2,-4.0393,1.411,Semiconductor,P222,16,17
BaSr4N2_id3172_Final_E-4.04.cif,BaSr4N2_id3172_E-3.52.cif,BaSr4N2,-4.0386,0.0,Metal,P1,1,28
LiCaAlZn5O4_id761_Final_E-4.04.cif,LiCaAlZn5O4_id761_E-3.87.cif,LiCaAlZn5O4,-4.038,0.0,Metal,I-4m2,119,24
S_id2733_Final_E-4.04.cif,S_id2733_E-4.03.cif,S,-4.0377,1.262,Semiconductor,Pba2,32,14
GaSe2_id2551_Final_E-4.03.cif,GaSe2_id2551_E-3.98.cif,GaSe2,-4.0334,1.722,Semiconductor,P-42_1m,113,6
Zn3GeS16_id2340_Final_E-4.03.cif,Zn3GeS16_id2340_E-3.21.cif,Zn3GeS16,-4.0332,1.5,Semiconductor,P1,1,20
S_id192_Final_E-4.03.cif,S_id192_E-3.68.cif,S,-4.0293,1.083,Semiconductor,Pba2,32,18
In2SnSe4_id3637_Final_E-4.03.cif,In2SnSe4_id3637_E-3.91.cif,In2SnSe4,-4.0279,0.349,Semiconductor,P-42_1c,114,14
Ba2Sr2LiSnP4_id357_Final_E-4.02.cif,Ba2Sr2LiSnP4_id357_E-3.28.cif,Ba2Sr2LiSnP4,-4.0244,0.915,Semiconductor,P1,1,40
K(Te2O)3_id2682_Final_E-4.02.cif,K(Te2O)3_id2682_E-3.76.cif,K(Te2O)3,-4.0216,0.0,Metal,P6_3mc,186,20
LiZn3P3O4_id2560_Final_E-4.02.cif,LiZn3P3O4_id2560_E-4.02.cif,LiZn3P3O4,-4.0187,0.997,Semiconductor,Pm-3n,223,22
Na2Li4GeSb2AsS4_id1922_Final_E-4.02.cif,Na2Li4GeSb2AsS4_id1922_E-3.56.cif,Na2Li4GeSb2AsS4,-4.0163,1.613,Semiconductor,P1,1,14
Se3S10_id2237_Final_E-4.01.cif,Se3S10_id2237_E-3.56.cif,Se3S10,-4.0089,1.012,Semiconductor,P1,1,26
TeAs2_id2144_Final_E-4.00.cif,TeAs2_id2144_E-3.78.cif,TeAs2,-3.9961,0.547,Semiconductor,P1,1,12
Sb5TeSe2_id229_Final_E-3.99.cif,Sb5TeSe2_id229_E-3.88.cif,Sb5TeSe2,-3.9949,0.479,Semiconductor,Cc,9,32
AlTe2_id4791_Final_E-3.99.cif,AlTe2_id4791_E-3.87.cif,AlTe2,-3.9904,1.643,Semiconductor,P-42_1m,113,6
CdS6_id571_Final_E-3.99.cif,CdS6_id571_E-3.77.cif,CdS6,-3.9887,1.728,Semiconductor,P2/m,10,14
S_id1121_Final_E-3.99.cif,S_id1121_E-3.94.cif,S,-3.9884,2.019,Semiconductor,P23,195,12
TeAs2_id1874_Final_E-3.98.cif,TeAs2_id1874_E-3.97.cif,TeAs2,-3.9842,1.125,Semiconductor,I4_1/a,88,24
LiAl(GaS)2_id4991_Final_E-3.98.cif,LiAl(GaS)2_id4991_E-3.04.cif,LiAl(GaS)2,-3.9791,0.163,Semiconductor,P1,1,12
TeS2_id1398_Final_E-3.98.cif,TeS2_id1398_E-3.79.cif,TeS2,-3.9763,1.23,Semiconductor,P3_112,151,9
Ga2Te4S13_id1070_Final_E-3.97.cif,Ga2Te4S13_id1070_E-3.23.cif,Ga2Te4S13,-3.9747,0.798,Semiconductor,P1,1,38
Li5(Ge2S)2_id3330_Final_E-3.97.cif,Li5(Ge2S)2_id3330_E-3.14.cif,Li5(Ge2S)2,-3.9717,0.728,Semiconductor,P1,1,11
ZnN3_id1302_Final_E-3.97.cif,ZnN3_id1302_E-3.97.cif,ZnN3,-3.9711,0.22,Semiconductor,Fm-3m,225,16
Li3ZnSiSe4_id1809_Final_E-3.97.cif,Li3ZnSiSe4_id1809_E-3.96.cif,Li3ZnSiSe4,-3.9697,1.166,Semiconductor,P-43m,215,9
K6BaMgO6_id1038_Final_E-3.96.cif,K6BaMgO6_id1038_E-3.77.cif,K6BaMgO6,-3.9638,1.177,Semiconductor,P-31c,163,28
In(AsSe4)2_id2284_Final_E-3.95.cif,In(AsSe4)2_id2284_E-3.86.cif,In(AsSe4)2,-3.9549,0.231,Semiconductor,P1,1,22
Sn3Te4_id2694_Final_E-3.95.cif,Sn3Te4_id2694_E-3.93.cif,Sn3Te4,-3.9531,0.472,Semiconductor,P-42m,111,7
InSe2S3_id398_Final_E-3.95.cif,InSe2S3_id398_E-3.87.cif,InSe2S3,-3.9526,1.667,Semiconductor,Aea2,41,48
O2_id1958_Final_E-3.95.cif,O2_id1958_E-3.78.cif,O2,-3.9525,1.948,Semiconductor,Aem2,39,28
CaZn3Si3P4_id407_Final_E-3.95.cif,CaZn3Si3P4_id407_E-3.95.cif,CaZn3Si3P4,-3.9456,0.16,Semiconductor,Pm-3n,223,22
LiCdS6_id2412_Final_E-3.94.cif,LiCdS6_id2412_E-3.87.cif,LiCdS6,-3.9439,1.14,Semiconductor,P6_322,182,16
K3ScN7_id4635_Final_E-3.94.cif,K3ScN7_id4635_E-3.94.cif,K3ScN7,-3.9436,1.027,Semiconductor,Pm-3n,223,22
Na8LiCd4Se4(SO2)4_id1327_Final_E-3.94.cif,Na8LiCd4Se4(SO2)4_id1327_E-3.59.cif,Na8LiCd4Se4(SO2)4,-3.9355,1.589,Semiconductor,P4_2/n,86,58
GeTe2_id3280_Final_E-3.93.cif,GeTe2_id3280_E-3.87.cif,GeTe2,-3.9323,0.455,Semiconductor,P3_221,154,9
LiZnGaSnS3_id104_Final_E-3.93.cif,LiZnGaSnS3_id104_E-3.48.cif,LiZnGaSnS3,-3.9316,1.224,Semiconductor,P2,3,28
K2SnO8_id1362_Final_E-3.93.cif,K2SnO8_id1362_E-3.88.cif,K2SnO8,-3.9283,0.25,Semiconductor,P-31m,162,22
KNa3Si3S4_id3829_Final_E-3.92.cif,KNa3Si3S4_id3829_E-3.92.cif,KNa3Si3S4,-3.9174,3.12,Semiconductor,Pm-3n,223,22
K5O4_id1740_Final_E-3.91.cif,K5O4_id1740_E-3.91.cif,K5O4,-3.9141,1.388,Semiconductor,I4/m,87,18
Na2Zn3(SeO)4_id4197_Final_E-3.91.cif,Na2Zn3(SeO)4_id4197_E-3.64.cif,Na2Zn3(SeO)4,-3.91,2.228,Semiconductor,Pban,50,26
CdSn3TeSe6_id4523_Final_E-3.91.cif,CdSn3TeSe6_id4523_E-3.70.cif,CdSn3TeSe6,-3.9063,0.006,Metal,P-1,2,22
AlZnP2_id465_Final_E-3.90.cif,AlZnP2_id465_E-3.24.cif,AlZnP2,-3.9015,1.236,Semiconductor,P3_221,154,12
TePSe5_id665_Final_E-3.90.cif,TePSe5_id665_E-2.13.cif,TePSe5,-3.9003,0.0,Metal,Pm,6,7
Li4GaSn2GeSe4_id674_Final_E-3.90.cif,Li4GaSn2GeSe4_id674_E-3.56.cif,Li4GaSn2GeSe4,-3.8982,0.0,Metal,Cc,9,24
Sb2Te_id3419_Final_E-3.89.cif,Sb2Te_id3419_E-3.47.cif,Sb2Te,-3.8932,0.12,Semiconductor,I4_1/a,88,24
NaIn3Te3O4_id2004_Final_E-3.89.cif,NaIn3Te3O4_id2004_E-3.89.cif,NaIn3Te3O4,-3.8922,0.065,Semiconductor,Pm-3n,223,22
Ga(SeS)2_id3837_Final_E-3.89.cif,Ga(SeS)2_id3837_E-3.76.cif,Ga(SeS)2,-3.8916,1.802,Semiconductor,Pmna,53,10
InSe2_id147_Final_E-3.88.cif,InSe2_id147_E-3.88.cif,InSe2,-3.8792,1.24,Semiconductor,P-42_1m,113,6
Li2Al2SiTe4_id2886_Final_E-3.88.cif,Li2Al2SiTe4_id2886_E-3.87.cif,Li2Al2SiTe4,-3.8787,1.443,Semiconductor,P-42m,111,9
Mg2InSe4_id4192_Final_E-3.87.cif,Mg2InSe4_id4192_E-3.46.cif,Mg2InSe4,-3.8735,1.595,Semiconductor,I-42d,122,28
CdSbS2_id1123_Final_E-3.87.cif,CdSbS2_id1123_E-3.37.cif,CdSbS2,-3.8731,1.125,Semiconductor,P-1,2,8
Li4Mg(TeS2)2_id1650_Final_E-3.87.cif,Li4Mg(TeS2)2_id1650_E-3.23.cif,Li4Mg(TeS2)2,-3.8686,1.939,Semiconductor,C222,21,22
K7BaNa15O16_id4797_Final_E-3.86.cif,K7BaNa15O16_id4797_E-3.01.cif,K7BaNa15O16,-3.8586,0.0,Metal,P1,1,39
Li6CaSe4_id682_Final_E-3.86.cif,Li6CaSe4_id682_E-3.86.cif,Li6CaSe4,-3.857,1.904,Semiconductor,Im-3m,229,22
MgScCdTe3_id2143_Final_E-3.85.cif,MgScCdTe3_id2143_E-3.21.cif,MgScCdTe3,-3.8514,0.001,Metal,P6_2,171,36
K5Na13O12_id4447_Final_E-3.85.cif,K5Na13O12_id4447_E-3.02.cif,K5Na13O12,-3.8484,1.152,Semiconductor,P2,3,30
SeS_id2608_Final_E-3.85.cif,SeS_id2608_E-3.33.cif,SeS,-3.8477,1.51,Semiconductor,P4/m,83,8
SeS_id1416_Final_E-3.85.cif,SeS_id1416_E-3.85.cif,SeS,-3.8465,1.352,Semiconductor,P4/m,83,8
BS12_id1927_Final_E-3.84.cif,BS12_id1927_E-3.83.cif,BS12,-3.8351,0.007,Metal,I432,211,26
TeAs_id3157_Final_E-3.83.cif,TeAs_id3157_E-3.52.cif,TeAs,-3.8349,0.107,Semiconductor,Pbca,61,16
TiBe3_id223_Final_E-3.83.cif,TiBe3_id223_E-3.49.cif,TiBe3,-3.8295,0.0,Metal,P4_132,213,16
BeAlZnP2_id2320_Final_E-3.83.cif,BeAlZnP2_id2320_E-3.81.cif,BeAlZnP2,-3.8258,1.441,Semiconductor,Pccm,49,10
SnTe2Se3_id1918_Final_E-3.82.cif,SnTe2Se3_id1918_E-3.69.cif,SnTe2Se3,-3.8247,0.006,Metal,P1,1,12
NaZn3Ga3O4_id4143_Final_E-3.81.cif,NaZn3Ga3O4_id4143_E-3.81.cif,NaZn3Ga3O4,-3.8136,0.94,Semiconductor,Pm-3n,223,22
TeSeS2_id7_Final_E-3.81.cif,TeSeS2_id7_E-3.63.cif,TeSeS2,-3.8135,0.817,Semiconductor,P4/m,83,16
NaSi2(Te2Se)4_id530_Final_E-3.81.cif,NaSi2(Te2Se)4_id530_E-3.13.cif,NaSi2(Te2Se)4,-3.8135,0.976,Semiconductor,P1,1,15
K(GeTe2)2_id3067_Final_E-3.81.cif,K(GeTe2)2_id3067_E-3.81.cif,K(GeTe2)2,-3.8123,0.795,Semiconductor,P-42m,111,7
Se4S3_id1904_Final_E-3.81.cif,Se4S3_id1904_E-3.69.cif,Se4S3,-3.8087,0.677,Semiconductor,Pnnn,48,28
K6TiInO6_id1051_Final_E-3.81.cif,K6TiInO6_id1051_E-3.66.cif,K6TiInO6,-3.808,0.482,Semiconductor,P-31c,163,28
NaS_id3246_Final_E-3.80.cif,NaS_id3246_E-3.45.cif,NaS,-3.8026,2.761,Semiconductor,P-1,2,12
Li4Al2Cd(GeSe2)2_id2468_Final_E-3.80.cif,Li4Al2Cd(GeSe2)2_id2468_E-3.63.cif,Li4Al2Cd(GeSe2)2,-3.8021,0.12,Semiconductor,Cmm2,35,13
InGa2(TeSe)4_id76_Final_E-3.80.cif,InGa2(TeSe)4_id76_E-3.53.cif,InGa2(TeSe)4,-3.801,1.037,Semiconductor,P-42m,111,11
K3BaO2_id4720_Final_E-3.80.cif,K3BaO2_id4720_E-3.14.cif,K3BaO2,-3.7986,0.908,Semiconductor,P4_22_12,94,24
Si_id4224_Final_E-3.80.cif,Si_id4224_E-3.80.cif,Si,-3.7982,0.707,Semiconductor,Pm-3n,223,12
SeS_id1935_Final_E-3.79.cif,SeS_id1935_E-3.77.cif,SeS,-3.7947,1.107,Semiconductor,P4/m,83,8
Li(Sb2Te)2_id3151_Final_E-3.79.cif,Li(Sb2Te)2_id3151_E-3.47.cif,Li(Sb2Te)2,-3.794,0.0,Metal,Ibam,72,28
MgO8_id4475_Final_E-3.79.cif,MgO8_id4475_E-3.78.cif,MgO8,-3.7914,3.15,Semiconductor,Fm-3m,225,36
Al2GaTe4_id389_Final_E-3.79.cif,Al2GaTe4_id389_E-2.15.cif,Al2GaTe4,-3.7908,0.067,Semiconductor,P2,3,7
SbTe2_id4748_Final_E-3.78.cif,SbTe2_id4748_E-3.55.cif,SbTe2,-3.7768,0.0,Metal,Pbca,61,24
SbTe2_id1049_Final_E-3.77.cif,SbTe2_id1049_E-3.29.cif,SbTe2,-3.7717,0.538,Semiconductor,Aea2,41,24
Na3Te2(PS)2_id3821_Final_E-3.77.cif,Na3Te2(PS)2_id3821_E-3.32.cif,Na3Te2(PS)2,-3.7674,0.0,Metal,P3_112,151,27
SnTe2Se3_id1248_Final_E-3.77.cif,SnTe2Se3_id1248_E-3.68.cif,SnTe2Se3,-3.766,0.0,Metal,Pmc2_1,26,12
MgSe4_id3505_Final_E-3.76.cif,MgSe4_id3505_E-3.59.cif,MgSe4,-3.7647,1.842,Semiconductor,P1,1,10
Li3(GeTe2)2_id3199_Final_E-3.76.cif,Li3(GeTe2)2_id3199_E-3.74.cif,Li3(GeTe2)2,-3.7638,1.362,Semiconductor,P-42m,111,9
LiZnO_id490_Final_E-3.76.cif,LiZnO_id490_E-3.76.cif,LiZnO,-3.7597,1.24,Semiconductor,C222,21,12
NaLi2ZnGaS5_id3268_Final_E-3.76.cif,NaLi2ZnGaS5_id3268_E-3.31.cif,NaLi2ZnGaS5,-3.7596,1.822,Semiconductor,P-1,2,20
KLiAs3_id304_Final_E-3.75.cif,KLiAs3_id304_E-3.11.cif,KLiAs3,-3.7532,1.326,Semiconductor,P1,1,10
LiAs_id4025_Final_E-3.75.cif,LiAs_id4025_E-3.63.cif,LiAs,-3.7526,1.341,Semiconductor,I4_1/acd,142,32
In2TeSe5_id34_Final_E-3.75.cif,In2TeSe5_id34_E-3.53.cif,In2TeSe5,-3.7502,0.876,Semiconductor,P1,1,16
K2Al3(InSe2)2_id4701_Final_E-3.75.cif,K2Al3(InSe2)2_id4701_E-2.28.cif,K2Al3(InSe2)2,-3.7464,0.0,Metal,P-1,2,22
Na4Li4Al3ZnGa(B2C)2_id3202_Final_E-3.75.cif,Na4Li4Al3ZnGa(B2C)2_id3202_E-2.94.cif,Na4Li4Al3ZnGa(B2C)2,-3.7462,0.0,Metal,P1,1,19
TeS_id4976_Final_E-3.74.cif,TeS_id4976_E-3.64.cif,TeS,-3.7371,0.0,Metal,Pbca,61,16
NaGaO8_id3071_Final_E-3.73.cif,NaGaO8_id3071_E-3.52.cif,NaGaO8,-3.734,0.0,Metal,Ama2,40,20
KLiSe4_id3795_Final_E-3.73.cif,KLiSe4_id3795_E-3.18.cif,KLiSe4,-3.7339,0.681,Semiconductor,P2_1/c,14,24
KLiGeAs2_id2577_Final_E-3.73.cif,KLiGeAs2_id2577_E-3.16.cif,KLiGeAs2,-3.7331,0.967,Semiconductor,P1,1,10
NaCd6GaO6_id1273_Final_E-3.73.cif,NaCd6GaO6_id1273_E-3.10.cif,NaCd6GaO6,-3.7255,0.0,Metal,P-31c,163,28
KS_id476_Final_E-3.72.cif,KS_id476_E-3.28.cif,KS,-3.724,2.045,Semiconductor,P2/m,10,16
Te2AsSe4_id160_Final_E-3.72.cif,Te2AsSe4_id160_E-3.15.cif,Te2AsSe4,-3.7236,0.604,Semiconductor,I-42d,122,28
Li3Cd2O2_id364_Final_E-3.72.cif,Li3Cd2O2_id364_E-3.69.cif,Li3Cd2O2,-3.722,1.663,Semiconductor,C2/m,12,14
BaMgGeP_id4412_Final_E-3.72.cif,BaMgGeP_id4412_E-3.72.cif,BaMgGeP,-3.7216,1.018,Semiconductor,P4_2/mmc,131,8
KSb4_id698_Final_E-3.72.cif,KSb4_id698_E-3.59.cif,KSb4,-3.7184,0.0,Metal,I2_12_12_1,24,20
LiSnTe2_id22_Final_E-3.72.cif,LiSnTe2_id22_E-3.07.cif,LiSnTe2,-3.7184,0.013,Metal,I-42d,122,32
Mg2ZnTeS2_id3850_Final_E-3.72.cif,Mg2ZnTeS2_id3850_E-3.09.cif,Mg2ZnTeS2,-3.7171,1.294,Semiconductor,Cmmm,65,12
ZnSbTe2(SeS)2_id2_Final_E-3.72.cif,ZnSbTe2(SeS)2_id2_E-3.32.cif,ZnSbTe2(SeS)2,-3.7163,1.118,Semiconductor,P3_221,154,24
NaTeS_id4308_Final_E-3.71.cif,NaTeS_id4308_E-3.26.cif,NaTeS,-3.7145,1.117,Semiconductor,Pca2_1,29,12
AsSe6_id4353_Final_E-3.71.cif,AsSe6_id4353_E-2.99.cif,AsSe6,-3.7114,1.054,Semiconductor,I-42d,122,28
S_id4383_Final_E-3.70.cif,S_id4383_E-3.70.cif,S,-3.703,2.215,Semiconductor,Ia-3d,230,32
CaMg2In2(AsSe)2_id2919_Final_E-3.70.cif,CaMg2In2(AsSe)2_id2919_E-3.04.cif,CaMg2In2(AsSe)2,-3.6989,1.091,Semiconductor,Pbcn,60,36
KNa2O2_id4564_Final_E-3.69.cif,KNa2O2_id4564_E-3.13.cif,KNa2O2,-3.6893,0.007,Metal,Cmmm,65,20
LiSb2_id3279_Final_E-3.69.cif,LiSb2_id3279_E-3.52.cif,LiSb2,-3.6859,0.0,Metal,P4_12_12,92,12
CaZn4Si4(GeAs)4_id81_Final_E-3.69.cif,CaZn4Si4(GeAs)4_id81_E-2.25.cif,CaZn4Si4(GeAs)4,-3.6856,0.0,Metal,P-1,2,34
Sn(TeSe)4_id2929_Final_E-3.68.cif,Sn(TeSe)4_id2929_E-2.98.cif,Sn(TeSe)4,-3.683,0.0,Metal,P-42_1c,114,18
LiSe2_id4527_Final_E-3.68.cif,LiSe2_id4527_E-3.03.cif,LiSe2,-3.6809,1.347,Semiconductor,P4_2cm,101,24
K3Na7SO4_id2006_Final_E-3.68.cif,K3Na7SO4_id2006_E-2.66.cif,K3Na7SO4,-3.6763,1.685,Semiconductor,P6_322,182,30
KSnTe2_id4463_Final_E-3.67.cif,KSnTe2_id4463_E-3.66.cif,KSnTe2,-3.6669,0.751,Semiconductor,R-3m,166,12
S_id2863_Final_E-3.66.cif,S_id2863_E-3.65.cif,S,-3.6627,2.386,Semiconductor,Pbca,61,12
Na4MgCd2InSb4(SeS)4_id393_Final_E-3.66.cif,Na4MgCd2InSb4(SeS)4_id393_E-2.85.cif,Na4MgCd2InSb4(SeS)4,-3.6618,0.0,Metal,Fmm2,42,40
NaS2_id2012_Final_E-3.66.cif,NaS2_id2012_E-3.64.cif,NaS2,-3.6587,1.957,Semiconductor,P-42_1c,114,12
Zn2Ga(SeS)2_id4722_Final_E-3.65.cif,Zn2Ga(SeS)2_id4722_E-2.92.cif,Zn2Ga(SeS)2,-3.6543,1.462,Semiconductor,Pc,7,14
LiZn(As2Se)2_id980_Final_E-3.65.cif,LiZn(As2Se)2_id980_E-3.33.cif,LiZn(As2Se)2,-3.6528,0.913,Semiconductor,P2_12_12,18,16
KMgTeO_id2390_Final_E-3.65.cif,KMgTeO_id2390_E-3.52.cif,KMgTeO,-3.6489,1.948,Semiconductor,Aea2,41,32
K8InO6_id2767_Final_E-3.65.cif,K8InO6_id2767_E-3.59.cif,K8InO6,-3.6485,1.078,Semiconductor,P-31m,162,15
Li3ScCd3S4_id880_Final_E-3.64.cif,Li3ScCd3S4_id880_E-3.64.cif,Li3ScCd3S4,-3.6448,0.738,Semiconductor,Pm-3n,223,22
NaMg7Al6Zn3O6_id2639_Final_E-3.64.cif,NaMg7Al6Zn3O6_id2639_E-1.96.cif,NaMg7Al6Zn3O6,-3.6445,1.231,Semiconductor,P-1,2,23
TeSeO2_id991_Final_E-3.64.cif,TeSeO2_id991_E-3.64.cif,TeSeO2,-3.644,0.517,Semiconductor,P4/mmm,123,8
Te12S25_id1451_Final_E-3.64.cif,Te12S25_id1451_E-3.63.cif,Te12S25,-3.6437,1.481,Semiconductor,Pm-3m,221,37
GaTe2_id4869_Final_E-3.64.cif,GaTe2_id4869_E-3.59.cif,GaTe2,-3.6402,0.695,Semiconductor,C222_1,20,12
Li4GeTe4_id2941_Final_E-3.64.cif,Li4GeTe4_id2941_E-3.62.cif,Li4GeTe4,-3.6366,0.605,Semiconductor,P-42m,111,9
SeS_id2116_Final_E-3.64.cif,SeS_id2116_E-3.57.cif,SeS,-3.6363,0.099,Semiconductor,I4_1/amd,141,8
BeAlIn2(SeS2)2_id1191_Final_E-3.63.cif,BeAlIn2(SeS2)2_id1191_E-3.36.cif,BeAlIn2(SeS2)2,-3.6348,1.481,Semiconductor,P2,3,20
ZnSi2_id1075_Final_E-3.63.cif,ZnSi2_id1075_E-3.62.cif,ZnSi2,-3.6306,0.236,Semiconductor,Pa-3,205,12
LiInSnSe2_id594_Final_E-3.62.cif,LiInSnSe2_id594_E-3.60.cif,LiInSnSe2,-3.6207,0.0,Metal,P4/mmm,123,10
LiSe_id4925_Final_E-3.62.cif,LiSe_id4925_E-3.62.cif,LiSe,-3.6192,0.299,Semiconductor,P6_222,180,12
NaSbS_id4469_Final_E-3.61.cif,NaSbS_id4469_E-3.61.cif,NaSbS,-3.6135,1.566,Semiconductor,P4_2/mmc,131,6
MgZn2Cd4(GaO2)2_id1897_Final_E-3.61.cif,MgZn2Cd4(GaO2)2_id1897_E-3.12.cif,MgZn2Cd4(GaO2)2,-3.6094,0.0,Metal,Pm,6,52
TeSe4_id2522_Final_E-3.61.cif,TeSe4_id2522_E-3.31.cif,TeSe4,-3.6064,0.686,Semiconductor,I-42d,122,20
K6InGa(SnSe3)2_id4555_Final_E-3.60.cif,K6InGa(SnSe3)2_id4555_E-3.42.cif,K6InGa(SnSe3)2,-3.6048,1.095,Semiconductor,P1,1,16
Li8N3O4_id4988_Final_E-3.60.cif,Li8N3O4_id4988_E-2.63.cif,Li8N3O4,-3.5993,0.016,Metal,C2/c,15,60
Se_id3437_Final_E-3.60.cif,Se_id3437_E-3.46.cif,Se,-3.5991,0.0,Metal,Pbca,61,16
Ca3S_id4196_Final_E-3.60.cif,Ca3S_id4196_E-2.22.cif,Ca3S,-3.5956,0.0,Metal,I4/mmm,139,8
Se_id3656_Final_E-3.59.cif,Se_id3656_E-3.50.cif,Se,-3.5933,0.0,Metal,P-1,2,8
KTeS_id4100_Final_E-3.59.cif,KTeS_id4100_E-3.08.cif,KTeS,-3.5908,0.662,Semiconductor,Pcc2,27,12
Sr2MgSi2As3_id1074_Final_E-3.59.cif,Sr2MgSi2As3_id1074_E-3.46.cif,Sr2MgSi2As3,-3.5883,0.705,Semiconductor,P4/mmm,123,16
Se_id2612_Final_E-3.59.cif,Se_id2612_E-3.36.cif,Se,-3.5856,0.0,Metal,P2_1/c,14,8
K3O7_id3927_Final_E-3.58.cif,K3O7_id3927_E-3.58.cif,K3O7,-3.5829,0.076,Semiconductor,I-43d,220,40
KInS_id1887_Final_E-3.58.cif,KInS_id1887_E-3.25.cif,KInS,-3.5828,1.933,Semiconductor,P1,1,24
Zn2InGaSe4_id2766_Final_E-3.58.cif,Zn2InGaSe4_id2766_E-3.58.cif,Zn2InGaSe4,-3.5808,1.181,Semiconductor,I-42m,121,16
BaLiMgZnIn2Sb2Te9AsSe2S_id227_Final_E-3.57.cif,BaLiMgZnIn2Sb2Te9AsSe2S_id227_E-2.33.cif,BaLiMgZnIn2Sb2Te9AsSe2S,-3.5691,0.0,Metal,P2_1,4,42
ZnGaSi2_id4337_Final_E-3.57.cif,ZnGaSi2_id4337_E-3.27.cif,ZnGaSi2,-3.5685,0.176,Semiconductor,P4_12_12,92,16
NaCd3O6_id1457_Final_E-3.56.cif,NaCd3O6_id1457_E-3.56.cif,NaCd3O6,-3.5612,2.161,Semiconductor,Pm-3m,221,10
Ba2Ca3N2O_id2009_Final_E-3.56.cif,Ba2Ca3N2O_id2009_E-3.56.cif,Ba2Ca3N2O,-3.5576,0.382,Semiconductor,Pn-3m,224,16
S_id4104_Final_E-3.56.cif,S_id4104_E-3.56.cif,S,-3.5563,2.032,Semiconductor,I4/mmm,139,20
Na2SbSe2_id2087_Final_E-3.56.cif,Na2SbSe2_id2087_E-3.56.cif,Na2SbSe2,-3.5563,1.264,Semiconductor,Pn-3m,224,10
LiBe2GaSb2_id2585_Final_E-3.56.cif,LiBe2GaSb2_id2585_E-3.45.cif,LiBe2GaSb2,-3.556,0.0,Metal,P-4m2,115,6
